"doi","publication_year","authors"
"https://doi.org/10.1038/s41467-023-38383-y",2023,"María Jesús Iglesias;Laura Sánchez‐Rivera;Manal Ibrahim‐Kosta;Clément Naudin;Gaëlle Munsch;Louisa Goumidi;Maria Farm;Philip Smith;Florian Thibord;Julia B. Kral‐Pointner;Mun‐Gwan Hong;Pierre Suchon;Marine Germain;Waltraud C. Schrottmaier;Philip Dusart;Anne Boland;David Kotol;Fredrik Edfors;Mine Koprulu;Maik Pietzner;Claudia Langenberg;Scott M. Damrauer;Andrew D. Johnson;Derek Klarin;Nicholas L. Smith;David M. Smadja;Margareta Holmström;Maria Magnusson;Angela Silveira;Mathias Uhlén;Thomas Renné;Ángel Martínez-Pérez;Joseph Emmerich;Jean‐François Deleuze;Jovan Antović;José Manuel Soria;Alice Assinger;Jochen M. Schwenk;Juan Carlos Souto;Pierre‐Emmanuel Morange;Lynn M. Butler;David‐Alexandre Trégouët;Jacob Odeberg"
"https://doi.org/10.1038/s41467-023-39253-3",2023,"Danielle Rasooly;Gina M. Peloso;Alexandre C. Pereira;Hesam Dashti;Claudia Giambartolomei;Eleanor Wheeler;Nay Aung;Brian R. Ferolito;Maik Pietzner;Eric Farber‐Eger;Quinn S. Wells;Nicole Kosik;Liam Gaziano;Daniel Posner;A. Patrícia Bento;Qin Hui;Chang Liu;Krishna G. Aragam;Zeyuan Wang;Brian Charest;Jennifer E. Huffman;Peter W.F. Wilson;Lawrence S. Phillips;John C. Whittaker;Patricia B. Munroe;Steffen E. Petersen;Kelly Cho;Andrew R. Leach;María Paula Magariños;John Michael Gaziano;Claudia Langenberg;Yan V. Sun;Jacob Joseph;Juan P. Casas"
"https://doi.org/10.1038/s41467-023-40584-4",2023,"Lukas John;Alexandra M. Poos;Alexander Brobeil;Carolina Schinke;Stefanie Huhn;Nina Prokoph;Raphael Lutz;Barbara Wagner;Maurizio Zangari;Stephan M. Tirier;Jan‐Philipp Mallm;Sabrina Schumacher;Dominik Vonficht;Llorenç Solé‐Boldo;Sabine Quick;Simon Steiger;Moritz J. Przybilla;Katharina Bauer;Anja Baumann;Stefan Hemmer;Christoph Rehnitz;Christian Lückerath;Christos Sachpekidis;Gunhild Mechtersheimer;Uwe Haberkorn;Antonia Dimitrakopoulou‐Strauss;Philipp Reichert;Bart Barlogie;Carsten Müller‐Tidow;Hartmut Goldschmidt;Jens Hillengaß;Leo Rasche;Simon Haas;Frits van Rhee;Karsten Rippe;Marc S. Raab;Sandra Sauer;Niels Weinhold"
"https://doi.org/10.1038/s41467-023-41074-3",2023,"Marc Schoeler;Sandrine Ellero‐Simatos;Till Birkner;Jordi Mayneris‐Perxachs;Lisa Olsson;Harald Brolin;Ulrike Loeber;Jamie Kraft;Arnaud Polizzi;Marian Martí-Navas;Josep Puig;Antonio Moschetta;Alexandra Montagner;Pierre Gourdy;Christophe Heymes;Hervé Guillou;Valentina Tremaroli;José Manuel Fernández‐Real;Sofia K. Forslund;Rémy Burcelin;Robert Caesar"
"https://doi.org/10.1038/s41540-023-00287-4",2023,"Janina Hesse;T.B. Müller;Angela Relógio"
"https://doi.org/10.1038/s41556-020-00619-0",2021,"Cindrilla Chumduri;Rajendra Kumar Gurumurthy;Hilmar Berger;Oliver Dietrich;Naveen Kumar;Stefanie Koster;Volker Brinkmann;Kirstin Hoffmann;Marina Drabkina;Panagiota Arampatzi;Dajung Son;Uwe Klemm;Hans‐Joachim Mollenkopf;Hermann Herbst;Mandy Mangler;Jörg Vogel;Antoine‐Emmanuel Saliba;Thomas F. Meyer"
"https://doi.org/10.1038/s41556-021-00708-8",2021,"Jay V. Patankar;Tanja M. Müller;Srinivas Kantham;Miguel Gonzalez Acera;Fabrizio Mascia;Kristina Scheibe;Mousumi Mahapatro;Christina Heichler;Yuqiang Yu;Wei Li;Barbara Ruder;Claudia Günther;Moritz Leppkes;Mano Joseph Mathew;Stefan Wirtz;Clemens Neufert;Anja A. Kühl;Jay Paquette;Kevan Jacobson;Raja Atreya;Sebastian Zundler;Markus F. Neurath;Robert N. Young;Christoph Becker"
"https://doi.org/10.1038/s41564-023-01352-8",2023,"Geraldine Nouailles;Julia M. Adler;Peter Pennitz;Stefan Peidli;Luiz Gustavo Teixeira Alves;Morris Baumgardt;Judith Bushe;Anne Voß;Alina Langenhagen;Christine Langner;Ricardo Martin Vidal;Fabian Pott;Julia Kazmierski;Aileen Ebenig;Mona V. Lange;Michael D. Mühlebach;Cengiz Goekeri;Szandor Simmons;Na Xing;Azza Abdelgawad;Susanne Herwig;Günter Cichon;Daniela Niemeyer;Christian Drosten;Christine Goffinet;Markus Landthaler;Nils Blüthgen;Haibo Wu;Martin Witzenrath;Achim D. Gruber;Samantha D. Praktiknjo;Nikolaus Osterrieder;Emanuel Wyler;Dušan Kunec;Jakob Trimpert"
"https://doi.org/10.1038/s41586-020-2269-x",2020,"Sara Vieira‐Silva;Gwen Falony;Eugeni Belda;Trine Nielsen;Judith Aron‐Wisnewsky;Rima Chakaroun;Sofia K. Forslund;Karen E. Assmann;Mireia Vallés-Colomer;Thi Thuy Duyen Nguyen;Sebastian Proost;Edi Prifti;Valentina Tremaroli;Nicolas Pons;Emmanuelle Le Chatelier;Fabrizio Andreelli;Jean-Phillippe Bastard;Luís Pedro Coelho;Nathalie Galleron;Tue H. Hansen;Jean‐Sébastien Hulot;Christian Lewinter;Helle K. Pedersen;Benoît Quinquis;Christine Rouault;Hugo Roume;Joe‐Elie Salem;Nadja B. Søndertoft;Sothea Touch;Renato Alves;Chloé Amouyal;Ehm Astrid Andersson Galijatovic;Olivier Barthélemy;Jean-Paul Batisse;Magali Berland;Randa Bittar;Hervé M. Blottière;F Bosquet;Rachid Boubrit;Olivier Bourron;Mickaël Camus;Dominique Cassuto;Cécile Ciangura;Jean‐Philippe Collet;Maria Carlota Dao;Jean Debédat;Morad Djebbar;Angélique Doré;Line Engelbrechtsen;Soraya Fellahi;Sébastien Fromentin;Philippe Giral;Marianne Graine;A. Hartemann;Bolette Hartmann;Gérard Helft;Serge Herçberg;Malene Hornbak;Richard Isnard;Sophie Jaqueminet;Niklas Rye Jørgensen;Hanna Julienne;Johanne Justesen;Judith Kammer;Mathieu Kernéis;Jean Khémis;Nikolaj T. Krarup;Michael Kuhn;Aurélie Lampuré;Véronique Lejard;Florence Levenez;Lea Lucas-Martini;Robin Massey;Nicolas Maziers;Jonathan Medina-Stamminger;Lucas Moitinho‐Silva;Gilles Montalescot;Sandrine Moutel;Laetitia Pasero Le Pavin;Christine Poitou‐Bernert;Françoise Pousset;Laurence Pouzoulet;Sebastian Schmidt;Johanne Silvain;Mathilde Svendstrup;T.D. Swartz;Thierry Vanduyvenboden;Camille Vatier;Eric O. Verger;Stefanie Walther;Marc‐Emmanuel Dumas;S. Dusko Ehrlich;Pilar Galán;Jens Peter Gøtze;Torben Hansen;Jens J. Holst;Lars Køber;Ivica Letunić;Jens Nielsen;Jean‐Michel Oppert;Michael Stümvoll;Henrik Vestergaard;Jean‐Daniel Zucker;Peer Bork;Oluf Pedersen;Fredrik Bäckhed;Karine Clément;Jeroen Raes"
"https://doi.org/10.1038/s41586-020-2294-9",2020,"Tran Thi Nhu Thao;Fabien Labroussaa;Nadine Ebert;Philip V’kovski;Hanspeter Stalder;Jasmine Portmann;Jenna N. Kelly;Silvio Steiner;Melle Holwerda;Annika Kratzel;Mitra Gultom;Kimberly Schmied;Laura Laloli;Linda Hüsser;Manon Wider;Stephanie Pfaender;Dagny Hirt;Valentina Cippà;Silvia Crespo-Pomar;Simon Schröder;Doreen Muth;Daniela Niemeyer;Victor M. Corman;Marcel A. Müller;Christian Drosten;Ronald Dijkman;Joerg Jores;Volker Thiel"
"https://doi.org/10.1038/s41586-020-2882-8",2020,"Thomas M. Conlon;Gerrit John-Schuster;Danijela Heide;Dominik Pfister;Mareike Lehmann;Yan Hu;Zeynep Ertüz;Martin Lopez;Meshal Ansari;Maximilian Strunz;Christoph H. Mayr;Ilias Angelidis;Chiara Ciminieri;Rita Costa;Marlene Kohlhepp;Adrien Guillot;Gizem Güneş;Aicha Jeridi;Maja C. Funk;Giorgi Beroshvili;Sandra Prokosch;Jenny Hetzer;Stijn E. Verleden;Hani N. Alsafadi;Michael Lindner;Gerald Burgstaller;Lore Becker;Martin Irmler;Michael Dudek;Jakob Janzen;Eric Goffin;Reinoud Gosens;Percy A. Knolle;Bernard Pirotte;Tobias Stoeger;Johannes Beckers;Darcy E. Wagner;Indrabahadur Singh;Fabian J. Theis;Martin Hrabé de Angelis;Tracy O’Connor;Frank Tacke;Michael Boutros;Emmanuel Dejardin;Oliver Eickelberg;Herbert B. Schiller;Mélanie Königshoff;Mathias Heikenwälder;Ali Önder Yildirim"
"https://doi.org/10.1038/s41586-021-03583-3",2021,"Stefanie Warnat‐Herresthal;Hartmut Schultze;Krishnaprasad Lingadahalli Shastry;Sathyanarayanan Manamohan;Saikat Mukherjee;Vishesh Garg;Ravi Sarveswara;Kristian Händler;Peter Pickkers;N. Ahmad Aziz;Sofia Ira Ktena;Florian Tran;Michael Bitzer;Stephan Ossowski;Nicolas Casadei;Christian Herr;Daniel Petersheim;Uta Behrends;Fabian Kern;Tobias Fehlmann;Philipp Schommers;Clara Lehmann;Max Augustin;Jan Rybniker;Janine Altmüller;Neha Mishra;Joana P. Bernardes;Benjamin Krämer;Lorenzo Bonaguro;Jonas Schulte-Schrepping;Elena De Domenico;Christian Siever;Michael Kraut;Milind Y. Desai;Bruno Monnet;Maria Saridaki;Charles Siegel;Anna Drews;Melanie Nuesch-Germano;Heidi Theis;Jan Heyckendorf;Stefan Schreiber;Sarah Kim-Hellmuth;Paul Balfanz;Thomas Eggermann;Peter Boor;Ralf Hausmann;Hannah Kuhn;Susanne Isfort;Julia C. Stingl;Günther Schmalzing;Christiane Kühl;Rainer Röhrig;Gernot Marx;Stefan Uhlig;Edgar Dahl;Dirk Müller–Wieland;Michael Dreher;Nikolaus Marx;Jacob Nattermann;Dirk Skowasch;Ingo Kurth;Andreas Keller;Robert Bals;Peter Nürnberg;Olaf Rieß;Philip Rosenstiel;Mihai G. Netea;Fabian J. Theis;Sach Mukherjee;Michael Backes;Anna C. Aschenbrenner;Thomas Ulas;Angel Angelov;Alexander Bartholomäus;Anke Becker;Daniela Bezdan;Conny Blumert;Ezio Bonifacio;Peer Bork;Boyke Bunk;Helmut Blum;Thomas Clavel;Maria Colomé‐Tatché;Markus Cornberg;Inti Alberto De La Rosa Velázquez;Andreas Diefenbach;Alexander Dilthey;Nicole Fischer;Konrad U. Förstner;Sören Franzenburg;Julia-Stefanie Frick;Gisela Gabernet;Julien Gagneur;Tina Ganzenmueller;Marie Gauder;Janina Geißert;Alexander Goesmann;Siri Göpel;Adam Grundhoff;Hajo Grundmann;Torsten Hain;Frank Hanses;Ute Hehr;André Heimbach;Marius M. Hoeper;Friedemann Horn;Daniel Hübschmann;Michael Hummel;Thomas Iftner;Angelika Iftner;Thomas Illig;Stefan Janssen;Jörn Kalinowski;René Kallies;Birte Kehr;Oliver T. Keppler;Christoph A. Klein;Michael Knop;Oliver Kohlbacher;Karl Köhrer;Jan O. Korbel;Peter G. Kremsner;Denise Kühnert;Markus Landthaler;Yang Li;Kerstin U. Ludwig;Oliwia Makarewicz;Manja Marz;Alice C. McHardy;Christian Mertes;Maximilian Münchhoff;Sven Nahnsen;Markus M. Nöthen;Francine Ntoumi;Jörg Overmann;Silke Peter;Klaus Pfeffer;Isabell Pink;Anna R. Poetsch;Ulrike Protzer;Alfred Pühler;Nikolaus Rajewsky;Markus Ralser;Kristin Reiche;Stephan Ripke;Ulisses Nunes da Rocha;Antoine‐Emmanuel Saliba;Leif Erik Sander;Birgit Sawitzki;Simone Scheithauer;Philipp H. Schiffer;Jonathan L. Schmid‐Burgk;Wulf Schneider;Eva C. Schulte;Alexander Sczyrba;Mariam L. Sharaf;Yogesh Singh;Michael Sonnabend;Oliver Stegle;Jens Stoye;Jörg Janne Vehreschild;Thirumalaisamy P. Velavan;Jörg Vogel;Sonja Volland;Max von Kleist;Andreas Walker;Jörn Walter;Dagmar Wieczorek;Sylke Winkler;John Ziebuhr;Monique M.B. Breteler;Evangelos J. Giamarellos‐Bourboulis;Matthijs Kox;Matthias Becker;S.C. Cheran;Michael S. Woodacre;Eng Lim Goh;Joachim L. Schultze"
